reading_id,mine_id,sensor_type,value,unit,recorded_at
1705,48,gas,41.4,ppm,2026-09-06T14:52:00+00:00
1706,48,gas,31.9,ppm,2026-09-06T20:22:00+00:00
1707,48,gas,35.1,ppm,2026-09-07T02:40:00+00:00
1708,48,gas,15.5,ppm,2026-09-07T08:18:00+00:00
1709,48,gas,8.6,ppm,2026-09-07T14:40:00+00:00
1710,48,gas,86.3,ppm,2026-09-07T20:22:00+00:00
1711,48,gas,18.3,ppm,2026-09-08T02:17:00+00:00
1712,48,gas,41.6,ppm,2026-09-08T08:48:00+00:00
1713,48,gas,21.2,ppm,2026-09-08T14:19:00+00:00
1714,48,gas,14.2,ppm,2026-09-08T20:36:00+00:00
1715,48,gas,19.1,ppm,2026-09-09T02:33:00+00:00
1716,48,gas,27.0,ppm,2026-09-09T08:56:00+00:00
1717,48,temperature,35.7,C,2026-09-06T14:33:00+00:00
1718,48,temperature,25.2,C,2026-09-06T20:35:00+00:00
1719,48,temperature,22.4,C,2026-09-07T02:49:00+00:00
1720,48,temperature,30.0,C,2026-09-07T08:15:00+00:00
1721,48,temperature,38.0,C,2026-09-07T14:57:00+00:00
1722,48,temperature,23.3,C,2026-09-07T20:26:00+00:00
1723,48,temperature,41.4,C,2026-09-08T02:21:00+00:00
1724,48,temperature,40.0,C,2026-09-08T08:19:00+00:00
1725,48,temperature,38.5,C,2026-09-08T14:28:00+00:00
1726,48,temperature,23.0,C,2026-09-08T20:20:00+00:00
1727,48,temperature,43.9,C,2026-09-09T02:52:00+00:00
1728,48,temperature,28.0,C,2026-09-09T08:58:00+00:00
1729,49,dust,2.0,mg/m3,2026-09-06T14:17:00+00:00
1730,49,dust,5.9,mg/m3,2026-09-06T20:16:00+00:00
1731,49,dust,1.7,mg/m3,2026-09-07T02:43:00+00:00
1732,49,dust,5.1,mg/m3,2026-09-07T08:51:00+00:00
1733,49,dust,6.6,mg/m3,2026-09-07T14:56:00+00:00
1734,49,dust,3.8,mg/m3,2026-09-07T20:36:00+00:00
1735,49,dust,5.3,mg/m3,2026-09-08T02:39:00+00:00
1736,49,dust,2.4,mg/m3,2026-09-08T08:44:00+00:00
1737,49,dust,5.6,mg/m3,2026-09-08T14:41:00+00:00
1738,49,dust,8.2,mg/m3,2026-09-08T20:38:00+00:00
1739,49,dust,18.6,mg/m3,2026-09-09T02:27:00+00:00
1740,49,dust,1.8,mg/m3,2026-09-09T08:29:00+00:00
1741,49,gas,38.6,ppm,2026-09-06T14:41:00+00:00
1742,49,gas,38.1,ppm,2026-09-06T20:56:00+00:00
1743,49,gas,35.8,ppm,2026-09-07T02:31:00+00:00
1744,49,gas,37.1,ppm,2026-09-07T08:47:00+00:00
1745,49,gas,71.2,ppm,2026-09-07T14:57:00+00:00
1746,49,gas,30.1,ppm,2026-09-07T20:30:00+00:00
1747,49,gas,7.3,ppm,2026-09-08T02:51:00+00:00
1748,49,gas,13.4,ppm,2026-09-08T08:46:00+00:00
1749,49,gas,24.3,ppm,2026-09-08T14:56:00+00:00
1750,49,gas,40.2,ppm,2026-09-08T20:29:00+00:00
1751,49,gas,55.3,ppm,2026-09-09T02:27:00+00:00
1752,49,gas,7.8,ppm,2026-09-09T08:45:00+00:00
1753,49,temperature,26.5,C,2026-09-06T14:43:00+00:00
1754,49,temperature,31.6,C,2026-09-06T20:45:00+00:00
1755,49,temperature,43.6,C,2026-09-07T02:15:00+00:00
1756,49,temperature,42.7,C,2026-09-07T08:40:00+00:00
1757,49,temperature,38.3,C,2026-09-07T14:33:00+00:00
1758,49,temperature,38.8,C,2026-09-07T20:28:00+00:00
1759,49,temperature,35.0,C,2026-09-08T02:20:00+00:00
1760,49,temperature,43.9,C,2026-09-08T08:46:00+00:00
1761,49,temperature,28.9,C,2026-09-08T14:16:00+00:00
1762,49,temperature,37.6,C,2026-09-08T20:55:00+00:00
1763,49,temperature,39.8,C,2026-09-09T02:28:00+00:00
1764,49,temperature,41.5,C,2026-09-09T08:59:00+00:00
1765,50,dust,5.2,mg/m3,2026-09-06T14:26:00+00:00
1766,50,dust,4.9,mg/m3,2026-09-06T20:49:00+00:00
1767,50,dust,8.4,mg/m3,2026-09-07T02:25:00+00:00
1768,50,dust,6.8,mg/m3,2026-09-07T08:41:00+00:00
1769,50,dust,8.5,mg/m3,2026-09-07T14:50:00+00:00
1770,50,dust,2.6,mg/m3,2026-09-07T20:59:00+00:00
1771,50,dust,6.1,mg/m3,2026-09-08T02:34:00+00:00
1772,50,dust,8.0,mg/m3,2026-09-08T08:57:00+00:00
1773,50,dust,1.6,mg/m3,2026-09-08T14:25:00+00:00
1774,50,dust,4.7,mg/m3,2026-09-08T20:20:00+00:00
1775,50,dust,3.9,mg/m3,2026-09-09T02:45:00+00:00
1776,50,dust,5.6,mg/m3,2026-09-09T08:16:00+00:00
1777,50,gas,17.8,ppm,2026-09-06T14:26:00+00:00
1778,50,gas,32.4,ppm,2026-09-06T20:44:00+00:00
1779,50,gas,20.4,ppm,2026-09-07T02:51:00+00:00
1780,50,gas,40.0,ppm,2026-09-07T08:59:00+00:00
1781,50,gas,17.4,ppm,2026-09-07T14:57:00+00:00
1782,50,gas,11.2,ppm,2026-09-07T20:48:00+00:00
1783,50,gas,17.5,ppm,2026-09-08T02:58:00+00:00
1784,50,gas,30.7,ppm,2026-09-08T08:30:00+00:00
1785,50,gas,40.4,ppm,2026-09-08T14:28:00+00:00
1786,50,gas,43.4,ppm,2026-09-08T20:49:00+00:00
1787,50,gas,14.6,ppm,2026-09-09T03:00:00+00:00
1788,50,gas,15.5,ppm,2026-09-09T08:31:00+00:00
1789,50,temperature,42.2,C,2026-09-06T14:25:00+00:00
1790,50,temperature,26.9,C,2026-09-06T20:56:00+00:00
1791,50,temperature,31.8,C,2026-09-07T02:47:00+00:00
1792,50,temperature,41.6,C,2026-09-07T08:32:00+00:00
1793,50,temperature,50.3,C,2026-09-07T14:58:00+00:00
1794,50,temperature,34.8,C,2026-09-07T20:47:00+00:00
1795,50,temperature,41.2,C,2026-09-08T02:45:00+00:00
1796,50,temperature,42.9,C,2026-09-08T08:22:00+00:00
1797,50,temperature,41.3,C,2026-09-08T14:56:00+00:00
1798,50,temperature,27.9,C,2026-09-08T20:25:00+00:00
1799,50,temperature,41.4,C,2026-09-09T02:47:00+00:00
1800,50,temperature,42.8,C,2026-09-09T08:37:00+00:00
1801,51,dust,2.5,mg/m3,2026-09-06T14:28:00+00:00
1802,51,dust,3.6,mg/m3,2026-09-06T20:51:00+00:00
1803,51,dust,7.5,mg/m3,2026-09-07T02:26:00+00:00
1804,51,dust,6.3,mg/m3,2026-09-07T08:27:00+00:00
1805,51,dust,5.7,mg/m3,2026-09-07T14:53:00+00:00
1806,51,dust,5.1,mg/m3,2026-09-07T20:52:00+00:00
1807,51,dust,5.0,mg/m3,2026-09-08T02:50:00+00:00
1808,51,dust,3.6,mg/m3,2026-09-08T08:24:00+00:00
1809,51,dust,2.4,mg/m3,2026-09-08T14:19:00+00:00
1810,51,dust,3.3,mg/m3,2026-09-08T20:48:00+00:00
1811,51,dust,1.9,mg/m3,2026-09-09T02:58:00+00:00
1812,51,dust,8.8,mg/m3,2026-09-09T08:38:00+00:00
1813,51,gas,25.2,ppm,2026-09-06T14:26:00+00:00
1814,51,gas,24.4,ppm,2026-09-06T20:48:00+00:00
1815,51,gas,33.4,ppm,2026-09-07T02:23:00+00:00
1816,51,gas,39.2,ppm,2026-09-07T08:56:00+00:00
1817,51,gas,9.6,ppm,2026-09-07T14:56:00+00:00
1818,51,gas,13.1,ppm,2026-09-07T20:46:00+00:00
1819,51,gas,10.9,ppm,2026-09-08T02:33:00+00:00
1820,51,gas,79.6,ppm,2026-09-08T08:30:00+00:00
1821,51,gas,66.0,ppm,2026-09-08T14:28:00+00:00
1822,51,gas,16.1,ppm,2026-09-08T20:19:00+00:00
1823,51,gas,11.6,ppm,2026-09-09T02:43:00+00:00
1824,51,gas,41.6,ppm,2026-09-09T08:34:00+00:00
1825,51,temperature,31.0,C,2026-09-06T14:36:00+00:00
1826,51,temperature,27.2,C,2026-09-06T20:44:00+00:00
1827,51,temperature,43.3,C,2026-09-07T02:31:00+00:00
1828,51,temperature,35.7,C,2026-09-07T08:56:00+00:00
1829,51,temperature,40.9,C,2026-09-07T14:47:00+00:00
1830,51,temperature,38.1,C,2026-09-07T20:23:00+00:00
1831,51,temperature,33.7,C,2026-09-08T02:47:00+00:00
1832,51,temperature,43.1,C,2026-09-08T08:32:00+00:00
1833,51,temperature,39.1,C,2026-09-08T14:53:00+00:00
1834,51,temperature,32.8,C,2026-09-08T20:31:00+00:00
1835,51,temperature,53.4,C,2026-09-09T02:48:00+00:00
1836,51,temperature,28.6,C,2026-09-09T08:55:00+00:00
1837,52,dust,4.0,mg/m3,2026-09-06T14:52:00+00:00
1838,52,dust,5.4,mg/m3,2026-09-06T20:43:00+00:00
1839,52,dust,3.6,mg/m3,2026-09-07T02:18:00+00:00
1840,52,dust,6.2,mg/m3,2026-09-07T08:34:00+00:00
1841,52,dust,4.7,mg/m3,2026-09-07T14:47:00+00:00
1842,52,dust,2.4,mg/m3,2026-09-07T20:47:00+00:00
1843,52,dust,5.7,mg/m3,2026-09-08T02:38:00+00:00
1844,52,dust,8.2,mg/m3,2026-09-08T08:45:00+00:00
1845,52,dust,1.7,mg/m3,2026-09-08T14:30:00+00:00
1846,52,dust,8.6,mg/m3,2026-09-08T20:29:00+00:00
1847,52,dust,2.5,mg/m3,2026-09-09T02:55:00+00:00
1848,52,dust,2.1,mg/m3,2026-09-09T08:18:00+00:00
1849,52,gas,13.8,ppm,2026-09-06T14:28:00+00:00
1850,52,gas,30.2,ppm,2026-09-06T20:24:00+00:00
1851,52,gas,25.0,ppm,2026-09-07T02:18:00+00:00
1852,52,gas,38.1,ppm,2026-09-07T09:00:00+00:00
1853,52,gas,35.3,ppm,2026-09-07T14:18:00+00:00
1854,52,gas,22.0,ppm,2026-09-07T20:40:00+00:00
1855,52,gas,10.8,ppm,2026-09-08T02:36:00+00:00
1856,52,gas,42.0,ppm,2026-09-08T08:46:00+00:00
1857,52,gas,40.8,ppm,2026-09-08T14:48:00+00:00
1858,52,gas,21.3,ppm,2026-09-08T20:25:00+00:00
1859,52,gas,20.8,ppm,2026-09-09T02:17:00+00:00
1860,52,gas,19.0,ppm,2026-09-09T08:30:00+00:00
1861,52,temperature,40.6,C,2026-09-06T14:18:00+00:00
1862,52,temperature,34.3,C,2026-09-06T20:46:00+00:00
1863,52,temperature,22.1,C,2026-09-07T02:32:00+00:00
1864,52,temperature,42.5,C,2026-09-07T08:35:00+00:00
1865,52,temperature,37.6,C,2026-09-07T14:44:00+00:00
1866,52,temperature,30.8,C,2026-09-07T20:16:00+00:00
1867,52,temperature,28.0,C,2026-09-08T02:28:00+00:00
1868,52,temperature,37.2,C,2026-09-08T08:32:00+00:00
1869,52,temperature,48.7,C,2026-09-08T14:18:00+00:00
1870,52,temperature,38.7,C,2026-09-08T20:56:00+00:00
1871,52,temperature,37.6,C,2026-09-09T02:45:00+00:00
1872,52,temperature,49.2,C,2026-09-09T08:31:00+00:00
1873,53,dust,3.0,mg/m3,2026-09-06T14:56:00+00:00
1874,53,dust,1.7,mg/m3,2026-09-06T20:44:00+00:00
1875,53,dust,6.4,mg/m3,2026-09-07T02:40:00+00:00
1876,53,dust,1.9,mg/m3,2026-09-07T08:44:00+00:00
1877,53,dust,6.5,mg/m3,2026-09-07T14:51:00+00:00
1878,53,dust,1.8,mg/m3,2026-09-07T20:21:00+00:00
1879,53,dust,7.3,mg/m3,2026-09-08T02:51:00+00:00
1880,53,dust,7.7,mg/m3,2026-09-08T08:44:00+00:00
1881,53,dust,5.2,mg/m3,2026-09-08T14:47:00+00:00
1882,53,dust,8.1,mg/m3,2026-09-08T20:51:00+00:00
1883,53,dust,7.7,mg/m3,2026-09-09T02:36:00+00:00
1884,53,dust,4.6,mg/m3,2026-09-09T08:23:00+00:00
1885,53,gas,17.3,ppm,2026-09-06T14:52:00+00:00
1886,53,gas,14.6,ppm,2026-09-06T20:48:00+00:00
1887,53,gas,28.8,ppm,2026-09-07T02:29:00+00:00
1888,53,gas,78.5,ppm,2026-09-07T08:23:00+00:00
1889,53,gas,25.3,ppm,2026-09-07T14:30:00+00:00
1890,53,gas,26.6,ppm,2026-09-07T20:35:00+00:00
1891,53,gas,18.9,ppm,2026-09-08T02:45:00+00:00
1892,53,gas,9.0,ppm,2026-09-08T08:54:00+00:00
1893,53,gas,28.4,ppm,2026-09-08T14:41:00+00:00
1894,53,gas,30.5,ppm,2026-09-08T20:40:00+00:00
1895,53,gas,39.7,ppm,2026-09-09T02:16:00+00:00
1896,53,gas,20.7,ppm,2026-09-09T08:38:00+00:00
1897,53,temperature,46.4,C,2026-09-06T14:35:00+00:00
1898,53,temperature,32.6,C,2026-09-06T20:56:00+00:00
1899,53,temperature,25.8,C,2026-09-07T02:50:00+00:00
1900,53,temperature,36.3,C,2026-09-07T08:17:00+00:00
1901,53,temperature,24.9,C,2026-09-07T14:52:00+00:00
1902,53,temperature,39.7,C,2026-09-07T20:28:00+00:00
1903,53,temperature,32.6,C,2026-09-08T02:47:00+00:00
1904,53,temperature,41.4,C,2026-09-08T08:20:00+00:00
1905,53,temperature,40.5,C,2026-09-08T14:33:00+00:00
1906,53,temperature,42.1,C,2026-09-08T20:21:00+00:00
1907,53,temperature,25.1,C,2026-09-09T02:31:00+00:00
1908,53,temperature,22.7,C,2026-09-09T08:18:00+00:00
1909,54,dust,2.5,mg/m3,2026-09-06T14:58:00+00:00
1910,54,dust,6.5,mg/m3,2026-09-06T21:00:00+00:00
1911,54,dust,3.4,mg/m3,2026-09-07T02:38:00+00:00
1912,54,dust,9.4,mg/m3,2026-09-07T08:37:00+00:00
1913,54,dust,7.3,mg/m3,2026-09-07T14:32:00+00:00
1914,54,dust,6.8,mg/m3,2026-09-07T20:39:00+00:00
1915,54,dust,9.3,mg/m3,2026-09-08T02:40:00+00:00
1916,54,dust,4.3,mg/m3,2026-09-08T08:27:00+00:00
1917,54,dust,8.9,mg/m3,2026-09-08T14:32:00+00:00
1918,54,dust,2.4,mg/m3,2026-09-08T20:17:00+00:00
1919,54,dust,7.2,mg/m3,2026-09-09T02:39:00+00:00
1920,54,dust,3.3,mg/m3,2026-09-09T08:41:00+00:00
1921,54,gas,43.6,ppm,2026-09-06T14:23:00+00:00
1922,54,gas,29.7,ppm,2026-09-06T20:39:00+00:00
1923,54,gas,37.7,ppm,2026-09-07T02:51:00+00:00
1924,54,gas,13.4,ppm,2026-09-07T08:45:00+00:00
1925,54,gas,31.0,ppm,2026-09-07T14:21:00+00:00
1926,54,gas,22.3,ppm,2026-09-07T20:37:00+00:00
1927,54,gas,14.3,ppm,2026-09-08T02:52:00+00:00
1928,54,gas,15.5,ppm,2026-09-08T08:37:00+00:00
1929,54,gas,35.9,ppm,2026-09-08T14:17:00+00:00
1930,54,gas,33.0,ppm,2026-09-08T20:57:00+00:00
1931,54,gas,16.5,ppm,2026-09-09T03:00:00+00:00
1932,54,gas,28.0,ppm,2026-09-09T08:55:00+00:00
1933,54,temperature,28.6,C,2026-09-06T14:37:00+00:00
1934,54,temperature,24.9,C,2026-09-06T20:31:00+00:00
1935,54,temperature,33.6,C,2026-09-07T02:58:00+00:00
1936,54,temperature,43.0,C,2026-09-07T08:49:00+00:00
1937,54,temperature,32.7,C,2026-09-07T14:17:00+00:00
1938,54,temperature,22.5,C,2026-09-07T21:00:00+00:00
1939,54,temperature,28.6,C,2026-09-08T02:58:00+00:00
1940,54,temperature,35.9,C,2026-09-08T08:48:00+00:00
1941,54,temperature,35.2,C,2026-09-08T14:38:00+00:00
1942,54,temperature,54.5,C,2026-09-08T20:29:00+00:00
1943,54,temperature,33.7,C,2026-09-09T02:19:00+00:00
1944,54,temperature,36.6,C,2026-09-09T08:57:00+00:00
1945,55,dust,3.8,mg/m3,2026-09-06T14:25:00+00:00
1946,55,dust,7.1,mg/m3,2026-09-06T20:50:00+00:00
1947,55,dust,6.6,mg/m3,2026-09-07T02:40:00+00:00
1948,55,dust,8.5,mg/m3,2026-09-07T08:44:00+00:00
1949,55,dust,6.2,mg/m3,2026-09-07T14:31:00+00:00
1950,55,dust,7.0,mg/m3,2026-09-07T20:47:00+00:00
1951,55,dust,2.8,mg/m3,2026-09-08T02:58:00+00:00
1952,55,dust,8.8,mg/m3,2026-09-08T08:34:00+00:00
1953,55,dust,2.6,mg/m3,2026-09-08T14:23:00+00:00
1954,55,dust,8.5,mg/m3,2026-09-08T20:23:00+00:00
1955,55,dust,6.5,mg/m3,2026-09-09T02:21:00+00:00
1956,55,dust,9.2,mg/m3,2026-09-09T08:25:00+00:00
1957,55,gas,11.6,ppm,2026-09-06T14:41:00+00:00
1958,55,gas,36.7,ppm,2026-09-06T20:29:00+00:00
1959,55,gas,32.0,ppm,2026-09-07T02:46:00+00:00
1960,55,gas,8.4,ppm,2026-09-07T08:38:00+00:00
1961,55,gas,11.3,ppm,2026-09-07T14:38:00+00:00
1962,55,gas,23.8,ppm,2026-09-07T20:53:00+00:00
1963,55,gas,24.1,ppm,2026-09-08T02:50:00+00:00
1964,55,gas,6.8,ppm,2026-09-08T08:39:00+00:00
1965,55,gas,35.9,ppm,2026-09-08T14:35:00+00:00
1966,55,gas,23.9,ppm,2026-09-08T20:55:00+00:00
1967,55,gas,20.9,ppm,2026-09-09T02:50:00+00:00
1968,55,gas,32.7,ppm,2026-09-09T08:43:00+00:00
1969,55,temperature,39.0,C,2026-09-06T14:56:00+00:00
1970,55,temperature,28.6,C,2026-09-06T20:31:00+00:00
1971,55,temperature,29.2,C,2026-09-07T02:51:00+00:00
1972,55,temperature,39.3,C,2026-09-07T08:22:00+00:00
1973,55,temperature,30.4,C,2026-09-07T14:39:00+00:00
1974,55,temperature,33.9,C,2026-09-07T20:27:00+00:00
1975,55,temperature,41.0,C,2026-09-08T02:55:00+00:00
1976,55,temperature,22.1,C,2026-09-08T08:36:00+00:00
1977,55,temperature,53.0,C,2026-09-08T14:52:00+00:00
1978,55,temperature,26.3,C,2026-09-08T20:55:00+00:00
1979,55,temperature,24.7,C,2026-09-09T02:53:00+00:00
1980,55,temperature,41.0,C,2026-09-09T08:28:00+00:00
1981,56,dust,6.5,mg/m3,2026-09-06T14:45:00+00:00
1982,56,dust,6.2,mg/m3,2026-09-06T20:33:00+00:00
1983,56,dust,7.2,mg/m3,2026-09-07T02:23:00+00:00
1984,56,dust,7.9,mg/m3,2026-09-07T08:57:00+00:00
1985,56,dust,3.5,mg/m3,2026-09-07T14:41:00+00:00
1986,56,dust,2.6,mg/m3,2026-09-07T20:55:00+00:00
1987,56,dust,4.0,mg/m3,2026-09-08T02:42:00+00:00
1988,56,dust,2.3,mg/m3,2026-09-08T08:15:00+00:00
1989,56,dust,5.5,mg/m3,2026-09-08T14:26:00+00:00
1990,56,dust,5.5,mg/m3,2026-09-08T20:54:00+00:00
1991,56,dust,3.4,mg/m3,2026-09-09T02:15:00+00:00
1992,56,dust,8.5,mg/m3,2026-09-09T08:36:00+00:00
1993,56,gas,27.4,ppm,2026-09-06T14:55:00+00:00
1994,56,gas,21.9,ppm,2026-09-06T20:41:00+00:00
1995,56,gas,10.9,ppm,2026-09-07T02:19:00+00:00
1996,56,gas,28.8,ppm,2026-09-07T08:25:00+00:00
1997,56,gas,32.4,ppm,2026-09-07T14:40:00+00:00
1998,56,gas,36.3,ppm,2026-09-07T20:36:00+00:00
1999,56,gas,11.2,ppm,2026-09-08T02:45:00+00:00
2000,56,gas,32.7,ppm,2026-09-08T08:21:00+00:00
2001,56,gas,38.9,ppm,2026-09-08T14:43:00+00:00
2002,56,gas,39.3,ppm,2026-09-08T20:26:00+00:00
2003,56,gas,12.0,ppm,2026-09-09T02:15:00+00:00
2004,56,gas,23.7,ppm,2026-09-09T08:40:00+00:00
2005,56,temperature,28.6,C,2026-09-06T14:33:00+00:00
2006,56,temperature,22.2,C,2026-09-06T20:32:00+00:00
2007,56,temperature,28.5,C,2026-09-07T02:46:00+00:00
2008,56,temperature,28.8,C,2026-09-07T08:42:00+00:00
2009,56,temperature,42.9,C,2026-09-07T14:15:00+00:00
2010,56,temperature,26.0,C,2026-09-07T20:34:00+00:00
2011,56,temperature,38.9,C,2026-09-08T02:56:00+00:00
2012,56,temperature,24.5,C,2026-09-08T08:37:00+00:00
2013,56,temperature,35.4,C,2026-09-08T14:31:00+00:00
2014,56,temperature,34.0,C,2026-09-08T20:54:00+00:00
2015,56,temperature,48.3,C,2026-09-09T02:19:00+00:00
2016,56,temperature,34.1,C,2026-09-09T08:42:00+00:00
2017,57,dust,3.2,mg/m3,2026-09-06T15:00:00+00:00
2018,57,dust,2.4,mg/m3,2026-09-06T20:36:00+00:00
2019,57,dust,3.7,mg/m3,2026-09-07T02:54:00+00:00
2020,57,dust,7.0,mg/m3,2026-09-07T08:29:00+00:00
2021,57,dust,2.3,mg/m3,2026-09-07T14:23:00+00:00
2022,57,dust,8.6,mg/m3,2026-09-07T20:22:00+00:00
2023,57,dust,6.1,mg/m3,2026-09-08T02:53:00+00:00
2024,57,dust,4.4,mg/m3,2026-09-08T08:22:00+00:00
2025,57,dust,7.0,mg/m3,2026-09-08T14:20:00+00:00
2026,57,dust,3.2,mg/m3,2026-09-08T20:26:00+00:00
2027,57,dust,2.7,mg/m3,2026-09-09T02:17:00+00:00
2028,57,dust,2.0,mg/m3,2026-09-09T08:56:00+00:00
2029,57,gas,28.9,ppm,2026-09-06T14:43:00+00:00
2030,57,gas,6.8,ppm,2026-09-06T20:27:00+00:00
2031,57,gas,21.7,ppm,2026-09-07T02:34:00+00:00
2032,57,gas,15.1,ppm,2026-09-07T08:44:00+00:00
2033,57,gas,16.2,ppm,2026-09-07T14:23:00+00:00
2034,57,gas,28.7,ppm,2026-09-07T20:48:00+00:00
2035,57,gas,20.3,ppm,2026-09-08T02:48:00+00:00
2036,57,gas,7.1,ppm,2026-09-08T08:35:00+00:00
2037,57,gas,24.9,ppm,2026-09-08T14:26:00+00:00
2038,57,gas,37.5,ppm,2026-09-08T20:39:00+00:00
2039,57,gas,39.5,ppm,2026-09-09T02:20:00+00:00
2040,57,gas,27.7,ppm,2026-09-09T08:58:00+00:00
2041,57,temperature,36.5,C,2026-09-06T14:55:00+00:00
2042,57,temperature,23.1,C,2026-09-06T20:15:00+00:00
2043,57,temperature,26.1,C,2026-09-07T02:35:00+00:00
2044,57,temperature,28.3,C,2026-09-07T08:39:00+00:00
2045,57,temperature,34.5,C,2026-09-07T14:35:00+00:00
2046,57,temperature,35.6,C,2026-09-07T20:38:00+00:00
2047,57,temperature,30.1,C,2026-09-08T02:54:00+00:00
2048,57,temperature,24.6,C,2026-09-08T08:19:00+00:00
2049,57,temperature,29.0,C,2026-09-08T14:25:00+00:00
2050,57,temperature,36.7,C,2026-09-08T20:29:00+00:00
2051,57,temperature,26.9,C,2026-09-09T02:22:00+00:00
2052,57,temperature,46.5,C,2026-09-09T08:17:00+00:00
2053,58,dust,6.4,mg/m3,2026-09-06T14:37:00+00:00
2054,58,dust,8.0,mg/m3,2026-09-06T20:42:00+00:00
2055,58,dust,4.7,mg/m3,2026-09-07T02:28:00+00:00
2056,58,dust,8.5,mg/m3,2026-09-07T09:00:00+00:00
2057,58,dust,4.4,mg/m3,2026-09-07T14:35:00+00:00
2058,58,dust,2.2,mg/m3,2026-09-07T20:42:00+00:00
2059,58,dust,5.7,mg/m3,2026-09-08T02:57:00+00:00
2060,58,dust,4.5,mg/m3,2026-09-08T08:31:00+00:00
2061,58,dust,5.3,mg/m3,2026-09-08T14:26:00+00:00
2062,58,dust,2.8,mg/m3,2026-09-08T20:48:00+00:00
2063,58,dust,6.3,mg/m3,2026-09-09T02:20:00+00:00
2064,58,dust,6.1,mg/m3,2026-09-09T08:27:00+00:00
2065,58,gas,21.4,ppm,2026-09-06T14:59:00+00:00
2066,58,gas,32.9,ppm,2026-09-06T20:45:00+00:00
2067,58,gas,32.2,ppm,2026-09-07T02:37:00+00:00
2068,58,gas,5.6,ppm,2026-09-07T08:46:00+00:00
2069,58,gas,9.1,ppm,2026-09-07T14:18:00+00:00
2070,58,gas,11.9,ppm,2026-09-07T20:31:00+00:00
2071,58,gas,18.7,ppm,2026-09-08T02:40:00+00:00
2072,58,gas,25.3,ppm,2026-09-08T08:41:00+00:00
2073,58,gas,44.9,ppm,2026-09-08T14:36:00+00:00
2074,58,gas,13.1,ppm,2026-09-08T20:32:00+00:00
2075,58,gas,28.1,ppm,2026-09-09T02:44:00+00:00
2076,58,gas,37.4,ppm,2026-09-09T08:30:00+00:00
2077,58,temperature,42.3,C,2026-09-06T14:55:00+00:00
2078,58,temperature,36.9,C,2026-09-06T20:45:00+00:00
2079,58,temperature,40.1,C,2026-09-07T02:56:00+00:00
2080,58,temperature,29.1,C,2026-09-07T08:31:00+00:00
2081,58,temperature,34.0,C,2026-09-07T14:26:00+00:00
2082,58,temperature,35.4,C,2026-09-07T20:28:00+00:00
2083,58,temperature,27.0,C,2026-09-08T02:44:00+00:00
2084,58,temperature,40.9,C,2026-09-08T08:40:00+00:00
2085,58,temperature,38.7,C,2026-09-08T14:32:00+00:00
2086,58,temperature,28.4,C,2026-09-08T20:24:00+00:00
2087,58,temperature,40.1,C,2026-09-09T02:33:00+00:00
2088,58,temperature,28.7,C,2026-09-09T08:38:00+00:00
2089,59,dust,7.7,mg/m3,2026-09-06T14:36:00+00:00
2090,59,dust,8.4,mg/m3,2026-09-06T20:52:00+00:00
2091,59,dust,5.7,mg/m3,2026-09-07T02:28:00+00:00
2092,59,dust,1.5,mg/m3,2026-09-07T08:47:00+00:00
2093,59,dust,6.9,mg/m3,2026-09-07T14:21:00+00:00
2094,59,dust,5.1,mg/m3,2026-09-07T20:47:00+00:00
2095,59,dust,7.6,mg/m3,2026-09-08T02:18:00+00:00
2096,59,dust,2.9,mg/m3,2026-09-08T08:16:00+00:00
2097,59,dust,6.6,mg/m3,2026-09-08T14:59:00+00:00
2098,59,dust,4.0,mg/m3,2026-09-08T20:53:00+00:00
2099,59,dust,5.3,mg/m3,2026-09-09T02:54:00+00:00
2100,59,dust,5.5,mg/m3,2026-09-09T08:30:00+00:00
2101,59,gas,21.9,ppm,2026-09-06T14:36:00+00:00
2102,59,gas,28.1,ppm,2026-09-06T20:59:00+00:00
2103,59,gas,15.3,ppm,2026-09-07T02:50:00+00:00
2104,59,gas,38.8,ppm,2026-09-07T08:56:00+00:00
2105,59,gas,18.0,ppm,2026-09-07T14:39:00+00:00
2106,59,gas,17.3,ppm,2026-09-07T20:38:00+00:00
2107,59,gas,6.1,ppm,2026-09-08T02:21:00+00:00
2108,59,gas,9.9,ppm,2026-09-08T08:34:00+00:00
2109,59,gas,17.1,ppm,2026-09-08T14:34:00+00:00
2110,59,gas,21.3,ppm,2026-09-08T20:26:00+00:00
2111,59,gas,5.2,ppm,2026-09-09T02:17:00+00:00
2112,59,gas,12.5,ppm,2026-09-09T08:36:00+00:00
2113,59,temperature,37.4,C,2026-09-06T14:44:00+00:00
2114,59,temperature,35.8,C,2026-09-06T20:29:00+00:00
2115,59,temperature,33.3,C,2026-09-07T02:38:00+00:00
2116,59,temperature,38.5,C,2026-09-07T08:37:00+00:00
2117,59,temperature,25.9,C,2026-09-07T14:44:00+00:00
2118,59,temperature,36.2,C,2026-09-07T20:17:00+00:00
2119,59,temperature,41.2,C,2026-09-08T02:57:00+00:00
2120,59,temperature,22.2,C,2026-09-08T08:54:00+00:00
2121,59,temperature,38.3,C,2026-09-08T14:16:00+00:00
2122,59,temperature,42.6,C,2026-09-08T20:31:00+00:00
2123,59,temperature,32.2,C,2026-09-09T02:19:00+00:00
